rowid,profId,univId,profDept,Class,Easiness,Helpfulness,Clarity,RaterInterest
51458,13481,1073,Anthropology,ANT1,4,3,5,3
51459,13481,1073,Anthropology,ANT1,4,3,5,3
51460,13481,1073,Anthropology,ANT1,4,3,5,3
51461,13481,1073,Anthropology,Ant01,3,3,5,3
51462,13481,1073,Anthropology,Ant01,3,3,5,3
51463,13481,1073,Anthropology,Ant01,3,3,5,3
51464,13481,1073,Anthropology,ant1,4,4,4,4
51465,13481,1073,Anthropology,ant1,4,4,4,4
51466,13481,1073,Anthropology,ant1,4,4,4,4
51467,13481,1073,Anthropology,ANT01,4,4,4,4
51468,13481,1073,Anthropology,ANT01,4,4,4,4
51469,13481,1073,Anthropology,ANT01,2,3,2,4
51470,13481,1073,Anthropology,ANT01,4,4,4,4
51471,13481,1073,Anthropology,ANT01,2,3,2,4
51472,13481,1073,Anthropology,ant01,4,5,5,4
51473,13481,1073,Anthropology,ANT01,2,3,2,4
51474,13481,1073,Anthropology,ant01,4,5,5,4
51475,13481,1073,Anthropology,ant01,4,5,5,4
51476,13481,1073,Anthropology,ant1,3,5,5,3
51477,13481,1073,Anthropology,ant1,3,5,5,3
51478,13481,1073,Anthropology,ant1,3,5,5,3
51479,13481,1073,Anthropology,ANT001,3,4,4,4
51480,13481,1073,Anthropology,ANT001,3,4,4,4
51481,13481,1073,Anthropology,ANT001,3,4,4,4
51482,13481,1073,Anthropology,ANT152,3,5,5,4
51483,13481,1073,Anthropology,ANT152,3,5,5,4
51484,13481,1073,Anthropology,ANT002,4,5,4,5
51485,13481,1073,Anthropology,ANT152,3,5,5,4
51486,13481,1073,Anthropology,ANT002,4,5,4,5
51487,13481,1073,Anthropology,ANT151,3,4,4,1
51488,13481,1073,Anthropology,ANT002,4,5,4,5
51489,13481,1073,Anthropology,ANT151,3,4,4,1
51490,13481,1073,Anthropology,ANT152,4,5,5,4
51491,13481,1073,Anthropology,ANT151,3,4,4,1
51492,13481,1073,Anthropology,ANT152,4,5,5,4
51493,13481,1073,Anthropology,ANT152,3,5,5,5
51494,13481,1073,Anthropology,ANT152,4,5,5,4
51495,13481,1073,Anthropology,ANT01,4,5,5,4
51496,13481,1073,Anthropology,ANT152,3,5,5,5
51497,13481,1073,Anthropology,ANT152,3,5,5,5
51498,13481,1073,Anthropology,Ant152,3,5,5,5
51499,13481,1073,Anthropology,ANT01,4,5,5,4
51500,13481,1073,Anthropology,ANT01,4,5,5,4
51501,13481,1073,Anthropology,Ant152,3,5,5,5
51502,13481,1073,Anthropology,ANT01,3,4,4,3
51503,13481,1073,Anthropology,Ant152,3,5,5,5
51504,13481,1073,Anthropology,ANT01,3,4,4,3
51505,13481,1073,Anthropology,ANT01,3,4,4,3
51506,13481,1073,Anthropology,ANT1,4,3,5,5
51507,13481,1073,Anthropology,ANT1,4,3,5,5
51508,13481,1073,Anthropology,ANT1,2,3,5,3
51509,13481,1073,Anthropology,ANT1,4,3,5,5
51510,13481,1073,Anthropology,ANT1,2,3,5,3
51511,13481,1073,Anthropology,ANT001,3,5,5,5
51512,13481,1073,Anthropology,ANT1,2,3,5,3
51513,13481,1073,Anthropology,ANT001,3,5,5,5
51514,13481,1073,Anthropology,ANT001,3,5,5,5
51515,13481,1073,Anthropology,Ant01,3,4,4,3
51516,13481,1073,Anthropology,Ant01,3,4,4,3
51517,13481,1073,Anthropology,ANT1,3,4,5,3
51518,13481,1073,Anthropology,Ant01,3,4,4,3
51519,13481,1073,Anthropology,ANT1,3,4,5,3
51520,13481,1073,Anthropology,Ant01,3,4,3,3
51521,13481,1073,Anthropology,ANT1,3,4,5,3
51522,13481,1073,Anthropology,Ant01,3,4,3,3
51523,13481,1073,Anthropology,ANT1,4,5,5,4
51524,13481,1073,Anthropology,Ant01,3,4,3,3
51525,13481,1073,Anthropology,ANT1,4,5,5,4
51526,13481,1073,Anthropology,ANT1,4,5,5,4
51527,13481,1073,Anthropology,ant151,3,5,5,5
51528,13481,1073,Anthropology,ant151,3,5,5,5
51529,13481,1073,Anthropology,ant1,5,2,2,4
51530,13481,1073,Anthropology,ant151,3,5,5,5
51531,13481,1073,Anthropology,ant1,5,2,2,4
51532,13481,1073,Anthropology,ANT1,4,5,5,4
51533,13481,1073,Anthropology,ant1,5,2,2,4
51534,13481,1073,Anthropology,ANT1,4,5,5,4
51535,13481,1073,Anthropology,ANT1,4,4,5,4
51536,13481,1073,Anthropology,ANT1,4,5,5,4
51537,13481,1073,Anthropology,ANT1,4,4,5,4
51538,13481,1073,Anthropology,ANT01,5,3,5,5
51539,13481,1073,Anthropology,ANT1,4,4,5,4
51540,13481,1073,Anthropology,ANT01,5,3,5,5
51541,13481,1073,Anthropology,ANT01,5,3,5,5
51542,13481,1073,Anthropology,ANT01,4,5,5,5
51543,13481,1073,Anthropology,ANT01,4,5,5,5
51544,13481,1073,Anthropology,ANT01,4,5,5,5
51545,13481,1073,Anthropology,"Ant 151",1,3,3,3
51546,13481,1073,Anthropology,"Ant 151",1,3,3,3
51547,13481,1073,Anthropology,"ANT 152",5,5,5,5
51548,13481,1073,Anthropology,"Ant 151",1,3,3,3
51549,13481,1073,Anthropology,"ANT 152",5,5,5,5
51550,13481,1073,Anthropology,"ANT 152",4,5,5,4
51551,13481,1073,Anthropology,"ANT 152",5,5,5,5
51552,13481,1073,Anthropology,"ANT 152",4,5,5,4
51553,13481,1073,Anthropology,"ANT 152",4,5,5,4
51554,13481,1073,Anthropology,"Anthro 1",4,3,5,5
51555,13481,1073,Anthropology,"Anthro 1",4,3,5,5
51556,13481,1073,Anthropology,"ANT 152",2,5,5,5
51557,13481,1073,Anthropology,"Anthro 1",4,3,5,5
51558,13481,1073,Anthropology,"ANT 152",2,5,5,5
51559,13481,1073,Anthropology,"Ant 1",3,3,2,4
51560,13481,1073,Anthropology,"ANT 152",2,5,5,5
51561,13481,1073,Anthropology,"Ant 1",3,3,2,4
51562,13481,1073,Anthropology,"Anthropology 1",3,4,3,3
51563,13481,1073,Anthropology,"Ant 1",3,3,2,4
51564,13481,1073,Anthropology,"Anthropology 1",3,4,3,3
51565,13481,1073,Anthropology,"Anthropology 1",3,4,3,3
51566,13481,1073,Anthropology,"ANT 1",5,5,5,3
51567,13481,1073,Anthropology,"ANT 1",5,5,5,3
51568,13481,1073,Anthropology,"ANT 1",5,5,5,3
51569,13481,1073,Anthropology,"ANT 1",3,5,5,3
51570,13481,1073,Anthropology,"ANT 1",3,5,5,3
51571,13481,1073,Anthropology,"ANT 1",3,5,5,3
51572,13481,1073,Anthropology,"ANT 001",2,5,5,5
51573,13481,1073,Anthropology,"ANT 001",2,5,5,5
51574,13481,1073,Anthropology,"ANT 001",2,5,5,5
51575,13481,1073,Anthropology,"ANT 001",4,4,3,3
51576,13481,1073,Anthropology,"ANT 001",4,4,3,3
51577,13481,1073,Anthropology,"ANT 001",4,4,3,3
51578,13481,1073,Anthropology,"ANT 1",5,5,5,4
51579,13481,1073,Anthropology,"ANT 1",5,5,5,4
51580,13481,1073,Anthropology,"ANT 1",3,3,4,2
51581,13481,1073,Anthropology,"ANT 1",5,5,5,4
51582,13481,1073,Anthropology,"ANT 1",3,3,4,2
51583,13481,1073,Anthropology,"ANT 1",3,3,4,2
51584,13481,1073,Anthropology,"ANT 001",3,5,5,5
51585,13481,1073,Anthropology,"ANT 001",3,5,5,5
51586,13481,1073,Anthropology,"ANT 001",3,5,5,5
51587,13481,1073,Anthropology,"ANT 1",3,3,5,4
51588,13481,1073,Anthropology,"ANT 1",3,3,5,4
51589,13481,1073,Anthropology,"ANT 1",3,3,5,4
51590,13481,1073,Anthropology,"Ant 1",4,5,5,4
51591,13481,1073,Anthropology,"Ant 1",4,5,5,4
51592,13481,1073,Anthropology,"Ant 1",4,5,5,4
51593,13481,1073,Anthropology,ANT1,3,5,5,5
51594,13481,1073,Anthropology,ANT1,3,5,5,5
51595,13481,1073,Anthropology,ANT1,3,5,5,5
51596,13481,1073,Anthropology,"ANT 1",3,4,5,3
51597,13481,1073,Anthropology,"ANT 1",3,4,5,3
51598,13481,1073,Anthropology,"ANT 1",3,4,5,3
51599,13481,1073,Anthropology,"ANT 001",2,3,2,4
51600,13481,1073,Anthropology,"ANT 001",2,3,2,4
51601,13481,1073,Anthropology,"ANT 001",2,3,2,4
51602,13481,1073,Anthropology,"ANT 1",3,5,5,4
51603,13481,1073,Anthropology,"ANT 1",3,5,5,4
51604,13481,1073,Anthropology,"ANT 1",3,5,5,4
51605,13481,1073,Anthropology,"ANT 01",3,4,4,1
51606,13481,1073,Anthropology,"ANT 01",3,4,4,1
51607,13481,1073,Anthropology,"ANT 01",3,4,4,1
51608,13481,1073,Anthropology,ANT1,4,4,5,5
51609,13481,1073,Anthropology,ANT1,4,4,5,5
51610,13481,1073,Anthropology,ANT1,4,4,5,5
51611,13481,1073,Anthropology,"Anthro 1",3,5,5,1
51612,13481,1073,Anthropology,"Anthro 1",3,5,5,1
51613,13481,1073,Anthropology,"Anthro 1",3,5,5,1
51614,13481,1073,Anthropology,"ANT 151",2,3,3,4
51615,13481,1073,Anthropology,"ANT 151",2,3,3,4
51616,13481,1073,Anthropology,"ANT 151",2,3,3,4
51617,13481,1073,Anthropology,"ANT 1",3,5,5,4
51618,13481,1073,Anthropology,"ANT 1",3,5,5,4
51619,13481,1073,Anthropology,"ANT 1",3,5,5,4
51620,13481,1073,Anthropology,"ANT 152",3,5,5,3
51621,13481,1073,Anthropology,"ANT 152",3,5,5,3
51622,13481,1073,Anthropology,"ANT 152",3,5,5,3
51623,13481,1073,Anthropology,"ANT 152",3,4,4,4
51624,13481,1073,Anthropology,"ANT 152",3,4,4,4
51625,13481,1073,Anthropology,"ANT 152",3,4,4,4
51626,13481,1073,Anthropology,"ANT 152",3,5,5,5
51627,13481,1073,Anthropology,"ANT 152",3,5,5,5
51628,13481,1073,Anthropology,"ANT 152",3,5,5,5
51629,13481,1073,Anthropology,"ANT 1",3,4,5,2
51630,13481,1073,Anthropology,"ANT 1",3,4,5,2
51631,13481,1073,Anthropology,"ANT 1",3,4,5,2
51632,13481,1073,Anthropology,"ANT 1",2,5,5,3
51633,13481,1073,Anthropology,"ANT 1",2,5,5,3
51634,13481,1073,Anthropology,"ANT 1",2,5,5,3
51635,13481,1073,Anthropology,"ANT 1",5,5,5,5
51636,13481,1073,Anthropology,"ANT 1",5,5,5,5
51637,13481,1073,Anthropology,"ANT 1",5,5,5,5
51638,13481,1073,Anthropology,"ant 1",5,5,5,4
51639,13481,1073,Anthropology,"ant 1",5,5,5,4
51640,13481,1073,Anthropology,"ant 1",5,5,5,4
51641,13481,1073,Anthropology,"ant 1",4,5,5,3
51642,13481,1073,Anthropology,"ant 1",4,5,5,3
51643,13481,1073,Anthropology,"ant 1",4,5,5,3
51644,13481,1073,Anthropology,"ANT 001",4,5,5,3
51645,13481,1073,Anthropology,"ANT 001",4,5,5,3
51646,13481,1073,Anthropology,"ANT 001",4,5,5,3
51647,13481,1073,Anthropology,"ANT 1",4,4,4,2
51648,13481,1073,Anthropology,"ANT 1",4,4,4,2
51649,13481,1073,Anthropology,"ANT 1",4,4,4,2
51650,13481,1073,Anthropology,"ANT 1",4,5,5,5
51651,13481,1073,Anthropology,"ANT 1",4,5,5,5
51652,13481,1073,Anthropology,"ANT 1",4,5,5,5
51653,13481,1073,Anthropology,"ANT 1",4,5,5,3
51654,13481,1073,Anthropology,"ANT 1",4,5,5,3
51655,13481,1073,Anthropology,"ANT 1",4,5,5,3
51656,13481,1073,Anthropology,"ANT 1",4,4,3,2
51657,13481,1073,Anthropology,"ANT 1",4,4,3,2
51658,13481,1073,Anthropology,"ANT 1",4,4,3,2
51659,13481,1073,Anthropology,"Anthro 1",4,5,5,5
51660,13481,1073,Anthropology,"Anthro 1",4,5,5,5
51661,13481,1073,Anthropology,"Anthro 1",4,5,5,5
51662,13481,1073,Anthropology,ANT1,4,5,5,5
51663,13481,1073,Anthropology,ANT1,4,5,5,5
51664,13481,1073,Anthropology,ANT1,4,5,5,5
51665,13481,1073,Anthropology,"ANT 152",4,5,5,3
51666,13481,1073,Anthropology,"ANT 152",4,5,5,3
51667,13481,1073,Anthropology,"ANT 152",4,5,5,3
51668,13481,1073,Anthropology,"Ant 1",4,5,5,3
51669,13481,1073,Anthropology,"Ant 1",4,5,5,3
51670,13481,1073,Anthropology,"Ant 1",4,5,5,3
51671,620397,1073,Microbiology,BIS2A,4,5,5,4
51672,620397,1073,Microbiology,BIS2A,4,5,5,4
51673,620397,1073,Microbiology,BIS2A,4,5,5,4
51674,620397,1073,Microbiology,BIS2A,4,5,5,3
51675,620397,1073,Microbiology,BIS2A,4,5,5,3
51676,620397,1073,Microbiology,BIS2A,4,5,5,3
51677,620397,1073,Microbiology,BIS02A,2,4,4,4
51678,620397,1073,Microbiology,BIS02A,2,4,4,4
51679,620397,1073,Microbiology,BIS02A,2,4,4,4
51680,620397,1073,Microbiology,MIC105,1,1,1,3
51681,620397,1073,Microbiology,MIC105,1,1,1,3
51682,620397,1073,Microbiology,MIC105,1,1,1,3
51683,620397,1073,Microbiology,MIC105,3,5,5,5
51684,620397,1073,Microbiology,MIC105,3,5,5,5
51685,620397,1073,Microbiology,MIC105,3,5,5,5
51686,620397,1073,Microbiology,MIC102,2,5,5,5
51687,620397,1073,Microbiology,MIC102,2,5,5,5
51688,620397,1073,Microbiology,MIC102,2,5,5,5
51689,620397,1073,Microbiology,MIC102,2,5,5,5
51690,620397,1073,Microbiology,MIC102,2,5,5,5
51691,620397,1073,Microbiology,MIC102,2,5,5,5
51692,620397,1073,Microbiology,mic102,2,3,3,2
51693,620397,1073,Microbiology,mic102,2,3,3,2
51694,620397,1073,Microbiology,mic102,2,3,3,2
51695,620397,1073,Microbiology,mic102,2,5,4,3
51696,620397,1073,Microbiology,mic102,2,5,4,3
51697,620397,1073,Microbiology,mic102,2,5,4,3
51698,620397,1073,Microbiology,MIC102,1,5,4,4
51699,620397,1073,Microbiology,MIC102,1,5,4,4
51700,620397,1073,Microbiology,Mic102,3,5,4,3
51701,620397,1073,Microbiology,MIC102,1,5,4,4
51702,620397,1073,Microbiology,MIC102,2,5,5,5
51703,620397,1073,Microbiology,Mic102,3,5,4,3
51704,620397,1073,Microbiology,Mic102,3,5,4,3
51705,620397,1073,Microbiology,mic102,2,1,2,3
51706,620397,1073,Microbiology,MIC102,2,5,5,5
51707,620397,1073,Microbiology,BIS2A,2,5,4,4
51708,620397,1073,Microbiology,MIC102,2,5,5,5
51709,620397,1073,Microbiology,mic102,2,1,2,3
51710,620397,1073,Microbiology,bis2a,1,5,5,2
51711,620397,1073,Microbiology,mic102,2,1,2,3
51712,620397,1073,Microbiology,BIS2A,2,5,4,4
51713,620397,1073,Microbiology,BIS2A,2,5,4,4
51714,620397,1073,Microbiology,Bis2A,2,4,3,3
51715,620397,1073,Microbiology,bis2a,1,5,5,2
51716,620397,1073,Microbiology,bis2a,1,5,5,2
51717,620397,1073,Microbiology,mic102,1,5,4,2
51718,620397,1073,Microbiology,mic102,1,5,4,1
51719,620397,1073,Microbiology,Bis2A,2,4,3,3
51720,620397,1073,Microbiology,Bis2A,2,4,3,3
51721,620397,1073,Microbiology,BIS2A,1,5,4,3
51722,620397,1073,Microbiology,mic102,1,5,4,2
51723,620397,1073,Microbiology,mic102,1,5,4,2
51724,620397,1073,Microbiology,mic102,1,5,3,3
51725,620397,1073,Microbiology,mic102,1,5,4,1
51726,620397,1073,Microbiology,mic102,1,5,4,1
51727,620397,1073,Microbiology,BIS2A,1,5,4,3
51728,620397,1073,Microbiology,BIS2A,1,5,4,3
51729,620397,1073,Microbiology,mic102,1,5,3,3
51730,620397,1073,Microbiology,mic102,1,5,3,3
51731,620397,1073,Microbiology,mic102,1,5,4,2
51732,620397,1073,Microbiology,BIS2A,1,5,4,4
51733,620397,1073,Microbiology,mic102,1,5,4,2
51734,620397,1073,Microbiology,mic102,2,5,4,4
51735,620397,1073,Microbiology,mic102,1,5,4,2
51736,620397,1073,Microbiology,BIS2A,1,5,4,4
51737,620397,1073,Microbiology,BIS2A,1,5,4,1
51738,620397,1073,Microbiology,BIS2A,1,5,4,4
51739,620397,1073,Microbiology,mic102,2,5,4,4
51740,620397,1073,Microbiology,Bio2A,4,5,5,4
51741,620397,1073,Microbiology,mic102,2,5,4,4
51742,620397,1073,Microbiology,BIS2A,1,5,4,1
51743,620397,1073,Microbiology,BIS2A,1,5,4,1
51744,620397,1073,Microbiology,Bio2A,2,1,5,4
51745,620397,1073,Microbiology,Bio2A,4,5,5,4
51746,620397,1073,Microbiology,Bio2A,4,5,5,4
51747,620397,1073,Microbiology,BIS2A,1,5,3,2
51748,620397,1073,Microbiology,Bio2A,2,1,5,4
51749,620397,1073,Microbiology,Bio2A,2,1,5,4
51750,620397,1073,Microbiology,BIS2A,1,5,3,2
51751,620397,1073,Microbiology,BIS2A,1,5,3,2
51752,620397,1073,Microbiology,BIS2A,1,5,3,2
51753,620397,1073,Microbiology,BIS2A,2,4,4,3
51754,620397,1073,Microbiology,BIS2A,1,5,3,2
51755,620397,1073,Microbiology,BIS2A,1,5,3,2
51756,620397,1073,Microbiology,BIS2A,2,4,4,3
51757,620397,1073,Microbiology,BIS2A,1,5,4,4
51758,620397,1073,Microbiology,BIS2A,1,5,4,4
51759,620397,1073,Microbiology,BIS2A,2,4,4,3
51760,620397,1073,Microbiology,BIS2A,1,5,5,2
51761,620397,1073,Microbiology,BIS2A,1,5,5,2
51762,620397,1073,Microbiology,BIS2A,1,5,4,4
51763,620397,1073,Microbiology,BIS2A,1,4,3,2
51764,620397,1073,Microbiology,BIS2A,1,4,3,2
51765,620397,1073,Microbiology,BIS2A,1,5,5,2
51766,620397,1073,Microbiology,BIS2A,1,5,4,4
51767,620397,1073,Microbiology,BIS2A,1,4,3,2
51768,620397,1073,Microbiology,BIS2A,1,5,4,4
51769,620397,1073,Microbiology,BIS2A,1,3,2,3
51770,620397,1073,Microbiology,BIS2A,1,5,4,4
51771,620397,1073,Microbiology,BIS2A,1,3,2,3
51772,620397,1073,Microbiology,AA,2,5,4,4
51773,620397,1073,Microbiology,BIS2A,1,3,2,3
51774,620397,1073,Microbiology,AA,2,5,4,4
51775,620397,1073,Microbiology,BIS2A,1,5,3,2
51776,620397,1073,Microbiology,AA,2,5,4,4
51777,620397,1073,Microbiology,BIS2A,1,5,3,2
51778,620397,1073,Microbiology,BIS2a,2,5,4,4
51779,620397,1073,Microbiology,BIS2a,2,5,4,4
51780,620397,1073,Microbiology,BIS2A,1,5,3,2
51781,620397,1073,Microbiology,BIS2A,1,4,3,3
51782,620397,1073,Microbiology,BIS2a,2,5,4,4
51783,620397,1073,Microbiology,BIS2A,1,4,3,3
51784,620397,1073,Microbiology,BIS2A,1,5,3,2
51785,620397,1073,Microbiology,BIS2A,1,4,3,3
51786,620397,1073,Microbiology,BIS2A,1,5,3,2
51787,620397,1073,Microbiology,Bis2a,1,4,1,1
51788,620397,1073,Microbiology,BIS2A,1,5,3,2
51789,620397,1073,Microbiology,Bis2a,1,4,1,1
51790,620397,1073,Microbiology,Bis2a,1,4,1,1
51791,620397,1073,Microbiology,BIS2A,1,2,1,4
51792,620397,1073,Microbiology,BIS2A,1,2,1,4
51793,620397,1073,Microbiology,BIS2A,1,2,1,4
51794,620397,1073,Microbiology,Bis2A,1,1,1,4
51795,620397,1073,Microbiology,Bis2A,1,1,1,4
51796,620397,1073,Microbiology,Bis2A,1,1,1,4
51797,620397,1073,Microbiology,Bis2A,1,1,1,4
51798,620397,1073,Microbiology,Bis2A,1,1,1,4
51799,620397,1073,Microbiology,Bis2A,1,1,1,4
51800,620397,1073,Microbiology,bis2A,1,1,2,5
51801,620397,1073,Microbiology,bis2A,1,1,2,5
51802,620397,1073,Microbiology,bis2A,1,1,2,5
51803,620397,1073,Microbiology,BIS2A,1,1,2,1
51804,620397,1073,Microbiology,BIS2A,1,1,2,1
51805,620397,1073,Microbiology,BIS2A,1,1,2,1
51806,620397,1073,Microbiology,Bis2A,1,5,5,3
51807,620397,1073,Microbiology,Bis2A,1,5,5,3
51808,620397,1073,Microbiology,Bis2A,1,5,5,3
51809,620397,1073,Microbiology,Bio2A,2,5,5,4
51810,620397,1073,Microbiology,Bio2A,2,5,5,4
51811,620397,1073,Microbiology,Bio2A,2,5,5,4
51812,620397,1073,Microbiology,BIS2A,1,2,3,3
51813,620397,1073,Microbiology,BIS2A,1,2,3,3
51814,620397,1073,Microbiology,BIS2A,1,2,3,3
51815,620397,1073,Microbiology,bis2a,1,2,2,1
51816,620397,1073,Microbiology,bis2a,1,2,2,1
51817,620397,1073,Microbiology,bis2a,1,2,2,1
51818,620397,1073,Microbiology,BIS2A,1,4,4,3
51819,620397,1073,Microbiology,BIS2A,1,4,4,3
51820,620397,1073,Microbiology,BIS2A,1,4,4,3
51821,620397,1073,Microbiology,BIS2A,1,5,4,3
51822,620397,1073,Microbiology,BIS2A,1,5,4,3
51823,620397,1073,Microbiology,BIS2A,1,5,4,3
51824,620397,1073,Microbiology,MIC102,2,5,4,2
51825,620397,1073,Microbiology,MIC102,2,5,4,2
51826,620397,1073,Microbiology,MIC102,2,5,4,2
51827,620397,1073,Microbiology,BIS102,1,5,4,2
51828,620397,1073,Microbiology,BIS102,1,5,4,2
51829,620397,1073,Microbiology,BIS102,1,5,4,2
51830,620397,1073,Microbiology,BIS2A,1,5,4,3
51831,620397,1073,Microbiology,BIS2A,1,5,4,3
51832,620397,1073,Microbiology,BIS2A,1,5,4,3
51833,620397,1073,Microbiology,BIS2A,1,5,4,3
51834,620397,1073,Microbiology,BIS2A,1,5,4,3
51835,620397,1073,Microbiology,BIS2A,1,5,4,3
51836,620397,1073,Microbiology,MIC102,1,5,4,3
51837,620397,1073,Microbiology,MIC102,1,5,4,3
51838,620397,1073,Microbiology,MIC001,3,4,4,4
51839,620397,1073,Microbiology,MIC102,1,5,4,3
51840,620397,1073,Microbiology,MIC001,3,4,4,4
51841,620397,1073,Microbiology,Bis2A,1,2,3,3
51842,620397,1073,Microbiology,MIC001,3,4,4,4
51843,620397,1073,Microbiology,Bis2A,1,2,3,3
51844,620397,1073,Microbiology,BIS2A,2,5,4,4
51845,620397,1073,Microbiology,Bis2A,1,2,3,3
51846,620397,1073,Microbiology,BIS2A,2,5,4,4
51847,620397,1073,Microbiology,BIS2A,2,5,4,4
51848,620397,1073,Microbiology,BIS2A,1,4,4,2
51849,620397,1073,Microbiology,BIS2A,1,4,4,2
51850,620397,1073,Microbiology,BIS2A,1,4,4,2
51851,620397,1073,Microbiology,BIS2A,2,5,4,2
51852,620397,1073,Microbiology,BIS2A,2,5,4,2
51853,620397,1073,Microbiology,BIS2A,2,5,4,2
51854,620397,1073,Microbiology,BIS2A,2,5,5,2
51855,620397,1073,Microbiology,BIS2A,2,5,5,2
51856,620397,1073,Microbiology,BIS2A,2,5,5,2
51857,620397,1073,Microbiology,BIS2A,1,5,5,4
51858,620397,1073,Microbiology,BIS2A,1,5,5,4
51859,620397,1073,Microbiology,BIS2A,1,5,5,4
51860,620397,1073,Microbiology,BIS002,1,4,4,3
51861,620397,1073,Microbiology,BIS002,1,4,4,3
51862,620397,1073,Microbiology,BIS002,1,4,4,3
51863,620397,1073,Microbiology,BIS2A,1,3,2,3
51864,620397,1073,Microbiology,BIS2A,1,3,2,3
51865,620397,1073,Microbiology,BIS2A,1,3,2,3
51866,620397,1073,Microbiology,BIS2A,1,4,3,3
51867,620397,1073,Microbiology,BIS2A,1,4,3,3
51868,620397,1073,Microbiology,BIS2A,1,4,3,3
51869,620397,1073,Microbiology,BIS2A,1,5,4,3
51870,620397,1073,Microbiology,BIS2A,1,5,4,3
51871,620397,1073,Microbiology,BIS2A,1,5,4,3
51872,620397,1073,Microbiology,MIC102,1,5,3,2
51873,620397,1073,Microbiology,MIC102,1,5,3,2
51874,620397,1073,Microbiology,MIC102,1,5,3,2
51875,620397,1073,Microbiology,mic102,1,2,2,4
51876,620397,1073,Microbiology,mic102,1,2,2,4
51877,620397,1073,Microbiology,mic102,1,2,2,4
51878,620397,1073,Microbiology,MIC102,1,1,3,4
51879,620397,1073,Microbiology,MIC102,1,1,3,4
51880,620397,1073,Microbiology,MIC102,1,1,3,4
51881,620397,1073,Microbiology,MIC102,1,2,3,4
51882,620397,1073,Microbiology,MIC102,1,2,3,4
51883,620397,1073,Microbiology,MIC102,1,2,3,4
51884,620397,1073,Microbiology,MIC162,2,5,3,4
51885,620397,1073,Microbiology,MIC162,2,5,3,4
51886,620397,1073,Microbiology,MIC162,2,5,3,4
51887,620397,1073,Microbiology,MIC102,2,4,4,4
51888,620397,1073,Microbiology,MIC102,2,4,4,4
51889,620397,1073,Microbiology,MIC102,2,4,4,4
51890,620397,1073,Microbiology,mic102,1,1,2,4
51891,620397,1073,Microbiology,mic102,1,1,2,4
51892,620397,1073,Microbiology,mic102,1,1,2,4
51893,620397,1073,Microbiology,MICSECT,5,4,4,4
51894,620397,1073,Microbiology,MICSECT,5,4,4,4
51895,620397,1073,Microbiology,MICSECT,5,4,4,4
51896,620397,1073,Microbiology,MIC102,1,4,4,3
51897,620397,1073,Microbiology,MIC102,1,4,4,3
51898,620397,1073,Microbiology,MIC102,1,4,4,3
51899,620397,1073,Microbiology,mic102,3,3,3,3
51900,620397,1073,Microbiology,mic102,3,3,3,3
51901,620397,1073,Microbiology,mic102,3,3,3,3
51902,620397,1073,Microbiology,BIS1A,1,2,3,3
51903,620397,1073,Microbiology,BIS1A,1,2,3,3
51904,620397,1073,Microbiology,BIS1A,1,2,3,3
51905,620397,1073,Microbiology,bis1a,5,5,5,2
51906,620397,1073,Microbiology,bis1a,5,5,5,2
51907,620397,1073,Microbiology,bis1a,5,5,5,2
51908,620397,1073,Microbiology,bio1a,3,5,5,1
51909,620397,1073,Microbiology,bio1a,3,5,5,1
51910,620397,1073,Microbiology,bio1a,3,5,5,1
51911,620397,1073,Microbiology,BIS1a,5,5,5,5
51912,620397,1073,Microbiology,BIS1a,5,5,5,5
51913,620397,1073,Microbiology,BIS1a,5,5,5,5
51914,620397,1073,Microbiology,BIS1A,2,5,4,3
51915,620397,1073,Microbiology,BIS1A,2,5,4,3
51916,620397,1073,Microbiology,BIS1A,2,5,4,3
51917,620397,1073,Microbiology,Bis1A,1,5,4,5
51918,620397,1073,Microbiology,Bis1A,1,5,4,5
51919,620397,1073,Microbiology,Bis1A,1,5,4,5
51920,620397,1073,Microbiology,Bio1A,1,2,2,2
51921,620397,1073,Microbiology,bis1a,4,5,4,4
51922,620397,1073,Microbiology,Bio1A,1,2,2,2
51923,620397,1073,Microbiology,Bio1A,1,2,2,2
51924,620397,1073,Microbiology,BIS1A,1,2,2,2
51925,620397,1073,Microbiology,bis1a,4,5,4,4
51926,620397,1073,Microbiology,bis1a,4,5,4,4
51927,620397,1073,Microbiology,bis1a,4,5,5,5
51928,620397,1073,Microbiology,BIS1A,1,2,2,2
51929,620397,1073,Microbiology,BIS1A,1,2,2,2
51930,620397,1073,Microbiology,BIS01,2,4,3,5
51931,620397,1073,Microbiology,bis1a,4,5,5,5
51932,620397,1073,Microbiology,bis1a,4,5,5,5
51933,620397,1073,Microbiology,BIS1,3,4,4,4
51934,620397,1073,Microbiology,BIS01,2,4,3,5
51935,620397,1073,Microbiology,BIS01,2,4,3,5
51936,620397,1073,Microbiology,"MIC 102",1,3,1,1
51937,620397,1073,Microbiology,BIS1,3,4,4,4
51938,620397,1073,Microbiology,BIS1,3,4,4,4
51939,620397,1073,Microbiology,"MIC 102",3,4,2,1
51940,620397,1073,Microbiology,"MIC 102",1,3,1,1
51941,620397,1073,Microbiology,"MIC 102",1,3,1,1
51942,620397,1073,Microbiology,"MIC 102",1,3,1,1
51943,620397,1073,Microbiology,"MIC 102",3,4,2,1
